ID	,	ALTX	,	ALARM_TEXT_KOREA	,	ALARM_TEXT_CHINA	,	ALARM_TEXT_ENGLISH	,	ALARM_TEXT_VIETNAM	,	ALARM_ACTION_TEXT_KOREA	,	ALARM_ACTION_TEXT_CHINA	,	ALARM_ACTION_TEXT_ENGLIST	,	ALARM_ACTION_TEXT_VIETNAM	,	LEVEL	,	UNIT	,	BOX_TYPE	,	BOX_RECTANGLE_X	,	BOX_RECTANGLE_Y	,	BOX_RECTANGLE_WIDTH	,	BOX_RECTANGLE_HEIGHT
20507	,	VI_PRE_ALIGN_P1_OVERRANGE_X	,	프리얼라인 P1 X 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P1_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P1 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20508	,	VI_PRE_ALIGN_P1_OVERRANGE_Y	,	프리얼라인 P1 Y 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P1_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P1 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20509	,	VI_PRE_ALIGN_P1_OVERRANGE_T	,	프리얼라인 P1 T 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P1_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P1_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P1 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20510	,	VI_PRE_ALIGN_P1_OVERRANGE_SCORE	,	프리얼라인 P1 카메라 그랩 스코어가 설정값 보다 낮습니다	,	PRE_ALIGN_P1_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	PRE_ALIGN_P1_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	PRE_ALIGN_P1_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	프리 얼라인 P1 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	CHECK IN PRE ALIGN P1 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20511	,	VI_PRE_ALIGN_P2_OVERRANGE_X	,	프리얼라인 P2 X 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P2_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_X_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P2 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20512	,	VI_PRE_ALIGN_P2_OVERRANGE_Y	,	프리얼라인 P2 Y 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P2_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_Y_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P2 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20513	,	VI_PRE_ALIGN_P2_OVERRANGE_T	,	프리얼라인 P2 T 총 보정량이 인터락 범위를 초과 했습니다	,	PRE_ALIGN_P2_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	PRE_ALIGN_P2_T_TOTAL_REVISION_EXCEEDS_INTERLOCK_RANGE	,	프리 얼라인 P2 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20514	,	VI_PRE_ALIGN_P2_OVERRANGE_SCORE	,	프리얼라인 P2 카메라 그랩 스코어가 설정값 보다 낮습니다	,	PRE_ALIGN_P2_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	PRE_ALIGN_P2_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	PRE_ALIGN_P2_CAMERA_GRAB_SCORE_IS_SETTING_VALUE_LOW	,	프리 얼라인 P2 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	CHECK IN PRE ALIGN P2 IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20515	,	VI_PRE_ALIGN_RETRY_COUNTOVER	,	프리얼라인 카메라 재시도 횟수를 초과 했습니다	,	PRE_ALIGN_CAMERA_RETRY_COUNT_IS_OVER	,	PRE_ALIGN_CAMERA_RETRY_COUNT_IS_OVER	,	PRE_ALIGN_CAMERA_RETRY_COUNT_IS_OVER	,	프리 얼라인 이미지 상태를 확인해주세요.	,	CHECK IN PRE ALIGN IMAGE STATUS.	,	CHECK IN PRE ALIGN IMAGE STATUS.	,	CHECK IN PRE ALIGN IMAGE STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20550	,	VI_PRE_ALIGN_ERROR_SYSTEM_NOT_RUNNING	,	프리얼라인 시스템이 정지 상태입니다	,	PRE_ALIGN_SYSTEM_IS_NOT_RUNNING	,	PRE_ALIGN_SYSTEM_IS_NOT_RUNNING	,	PRE_ALIGN_SYSTEM_IS_NOT_RUNNING	,	프리 얼라인 프로그램 상태를 확인해주세요.	,	CHECK IN PRE ALIGN PROGRAM STATUS.	,	CHECK IN PRE ALIGN PROGRAM STATUS.	,	CHECK IN PRE ALIGN PROGRAM STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20551	,	VI_PRE_ALIGN_ERROR_CAMERA	,	프리얼라인 카메라에 이상이 발생했습니다	,	PRE_ALIGN_CAMERA_ERROR	,	PRE_ALIGN_CAMERA_ERROR	,	PRE_ALIGN_CAMERA_ERROR	,	프리 얼라인 카메라 상태를 확인해주세요.	,	CHECK IN PRE ALIGN CAMERA STATUS.	,	CHECK IN PRE ALIGN CAMERA STATUS.	,	CHECK IN PRE ALIGN CAMERA STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20552	,	VI_PRE_ALIGN_ERROR_LIGHT_CONTROLLER	,	프리얼라인 조명 컨트롤러에 이상이 발생했습니다	,	PRE_ALIGN_LIGHT_CONTROLLER_ERROR	,	PRE_ALIGN_LIGHT_CONTROLLER_ERROR	,	PRE_ALIGN_LIGHT_CONTROLLER_ERROR	,	프리 얼라인 조명 컨트롤러 상태를 확인해주세요.	,	CHECK IN PRE ALIGN LIGHT CONTROLLER STATUS.	,	CHECK IN PRE ALIGN LIGHT CONTROLLER STATUS.	,	CHECK IN PRE ALIGN LIGHT CONTROLLER STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
20553	,	VI_PRE_ALIGN_ERROR_LIGHT_TEMP_OVER	,	프리얼라인 조명이 정상 온도를 벗어났습니다	,	PRE_ALIGN_LIGHT_OVER_TEMPERATURE	,	PRE_ALIGN_LIGHT_OVER_TEMPERATURE	,	PRE_ALIGN_LIGHT_OVER_TEMPERATURE	,	프리 얼라인 조명 상태를 확인해주세요.	,	CHECK IN PRE ALIGN LIGHT STATUS.	,	CHECK IN PRE ALIGN LIGHT STATUS.	,	CHECK IN PRE ALIGN LIGHT STATUS.	,	HEAVY	,	PRE_ALIGN_VISION	,	SQUARE	,	0.2391653	,	0.3984375	,	0.117175	,	0.2421875
21000	,	CO_INSP_PC_MAIN_N_DISCONNECTED	,	외관 검사기 통신 연결이 끊어 졌습니다	,	INSP_INTERFACE_DISCONNECTED	,	INSP_INTERFACE_DISCONNECTED	,	INSP_INTERFACE_DISCONNECTED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21001	,	CO_INSP_PC_MAIN_LIGHT_INTENCITY_REQUEST	,	외관 검사 조명 광량 요청 Send 실패 하였습니다	,	INSP_INTERFACE_LIGHT_INTENCITY_SEND_IS_FAILED	,	INSP_INTERFACE_LIGHT_INTENCITY_SEND_IS_FAILED	,	INSP_INTERFACE_LIGHT_INTENCITY_SEND_IS_FAILED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21002	,	CO_INSP_PC_MAIN_LIGHT_TEMPERATURE_REQUEST	,	외관 검사기 조명 온도 요청 Send 실패 하였습니다	,	INSP_INTERFACE_LIGHT_TEMP_SEND_IS_FAILED	,	INSP_INTERFACE_LIGHT_TEMP_SEND_IS_FAILED	,	INSP_INTERFACE_LIGHT_TEMP_SEND_IS_FAILED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21003	,	CO_INSP_PC_MAIN_CHECK_STATUS_SEND	,	외관 검사기 인터페이스 상태 확인 Send 실패 하였습니다	,	INSP_INTERFACE_CHECK_STATUS_SEND_IS_FAILED	,	INSP_INTERFACE_CHECK_STATUS_SEND_IS_FAILED	,	INSP_INTERFACE_CHECK_STATUS_SEND_IS_FAILED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21004	,	CO_INSP_PC_MAIN_NOT_READY	,	외관 검사 스테이지 검사 준비 상태가 아닙니다	,	INSP_INTERFACE_IS_NOT_READY_STATUS	,	INSP_INTERFACE_IS_NOT_READY_STATUS	,	INSP_INTERFACE_IS_NOT_READY_STATUS	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21005	,	CO_INSP_PC_MAIN_GRAB_START_SEND	,	외관 검사기 인터페이스 그랩 시작 Send 실패 하였습니다	,	INSP_INTERFACE_GRAB_START_SEND_IS_FAILED	,	INSP_INTERFACE_GRAB_START_SEND_IS_FAILED	,	INSP_INTERFACE_GRAB_START_SEND_IS_FAILED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21006	,	CO_INSP_PC_MAIN_GRAB_START_VALIDATION	,	외관 검사기 인터페이스 그랩 시작 ReceiveData가 정확하지 않습니다	,	INSP_INTERFACE_GRAB_START_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_GRAB_START_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_GRAB_START_DATA_IS_NOT_ACCURATE	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21007	,	CO_INSP_PC_MAIN_GRAB_END_TIMEOUT	,	외관 검사기 인터페이스 그랩 완료 응답 타임아웃 입니다	,	INSP_INTERFACE_GRAB_COMPLETE_THE_RESPONSE_TIMEOUT	,	INSP_INTERFACE_GRAB_COMPLETE_THE_RESPONSE_TIMEOUT	,	INSP_INTERFACE_GRAB_COMPLETE_THE_RESPONSE_TIMEOUT	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21008	,	CO_INSP_PC_MAIN_GRAB_END_VALIDATION	,	외관 검사기 인터페이스 그랩 완료 ReceiveData가 정확하지 않습니다	,	INSP_INTERFACE_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21009	,	IN_INSP_PC_MAIN_TOTAL_RESULT_TIMEOUT	,	외관 검사기 종합 결과 응답 타임아웃 입니다	,	INSP_INTERFACE_TOTAL_RESULT_THE_RESPONSE_TIMEOUT	,	INSP_INTERFACE_TOTAL_RESULT_THE_RESPONSE_TIMEOUT	,	INSP_INTERFACE_TOTAL_RESULT_THE_RESPONSE_TIMEOUT	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	LIGHT	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21010	,	IN_INSP_PC_MAIN_TOTAL_RESULT_NORESPONSE	,	외관 검사기 종합 결과 응답 연속 타임아웃 입니다	,	INSP_INTERFACE_TOTAL_RESULT_THE_SUCCESSIVELY_RESPONSE_TIMEOUT	,	INSP_INTERFACE_TOTAL_RESULT_THE_SUCCESSIVELY_RESPONSE_TIMEOUT	,	INSP_INTERFACE_TOTAL_RESULT_THE_SUCCESSIVELY_RESPONSE_TIMEOUT	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21011	,	CO_INSP_PC_MAIN_ERROR	,	JAVAS 외관 검사기에서 Error가 발생 하였습니다	,	INSP_INTERFACE_JAVAS_ERROR	,	INSP_INTERFACE_JAVAS_ERROR	,	INSP_INTERFACE_JAVAS_ERROR	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21012	,	CO_INSP_PC_MAIN_ERROR_SAME_POSITION_DEFECT	,	JAVAS 외관 검사 결과 동일한 위치에 손상이 발생 하였습니다	,	INSP_INTERFACE_SAME_POSITION_DEFECT_JAVAS_ALARM	,	INSP_INTERFACE_SAME_POSITION_DEFECT_JAVAS_ALARM	,	INSP_INTERFACE_SAME_POSITION_DEFECT_JAVAS_ALARM	,	검사 PC의 외관 검사 결과 이미지를 확인해 주세요.	,	SAME POSITION DEFECT CHECK JAVAS ALARM. CHECK INSP RESULT.	,	SAME POSITION DEFECT CHECK JAVAS ALARM. CHECK INSP RESULT.	,	Hãy kiểm tra  hình ảnh kết quả kiểm tra ngoại quan của INSP PC	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21013	,	CO_INSP_PC_MAIN_ERROR_CAMERA	,	외관 검사PC 카메라에 이상이 있습니다	,	INSP_INTERFACE_CAMERA_CHECK_JAVAS_ALARM	,	INSP_INTERFACE_CAMERA_CHECK_JAVAS_ALARM	,	INSP_INTERFACE_CAMERA_CHECK_JAVAS_ALARM	,	검사 PC의 카메라를 확인해 주세요.	,	CAMERA CHECK JAVAS ALARM	,	CAMERA CHECK JAVAS ALARM	,	Hãy kiểm tra CAMERA của INSP PC	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21014	,	CO_INSP_PC_MAIN_ERROR_LIGHT_CONTROLLER	,	외관 검사PC 조명 컨트롤러에 이상이 있습니다	,	INSP_INTERFACE_LIGHT_CONTROLLER_CHECK_JAVAS_ALARM	,	INSP_INTERFACE_LIGHT_CONTROLLER_CHECK_JAVAS_ALARM	,	INSP_INTERFACE_LIGHT_CONTROLLER_CHECK_JAVAS_ALARM	,	검사 PC의 조명을 확인해 주세요.	,	LIGHT CONTROLLER CHECK JAVAS ALARM	,	LIGHT CONTROLLER CHECK JAVAS ALARM	,	Hãy kiểm tra LIGHT CONTROLLER của INSP PC	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21015	,	CO_INSP_PC_MAIN_CELL_DATA_SYNC_SEND	,	외관 검사기 인터페이스 셀 데이터 동기화 Send 실패 하였습니다	,	INSP_INTERFACE_CELL_DATA_SYNC_SEND_IS_FAILED	,	INSP_INTERFACE_CELL_DATA_SYNC_SEND_IS_FAILED	,	INSP_INTERFACE_CELL_DATA_SYNC_SEND_IS_FAILED	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21016	,	CO_INSP_PC_MAIN_CELL_DATA_SYNC_VALIDATION	,	외관 검사기 인터페이스 셀 데이터 동기화 ReceiveData가 정확하지 않습니다	,	INSP_INTERFACE_CELL_DATA_SYNC_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_CELL_DATA_SYNC_DATA_IS_NOT_ACCURATE	,	INSP_INTERFACE_CELL_DATA_SYNC_DATA_IS_NOT_ACCURATE	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21017	,	CO_INSP_PC_MAIN_AMO_GRAB_START_SEND	,	외관 검사기 인터페이스 AMO 그랩 시작 Send 실패 하였습니다 (간이 광학계)	,	INSP_INTERFACE_AMO_GRAB_START_SEND_IS_FAILED (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_START_SEND_IS_FAILED (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_START_SEND_IS_FAILED (Sub-Optics)	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21018	,	CO_INSP_PC_MAIN_AMO_GRAB_START_VALIDATION	,	외관 검사기 인터페이스 AMO 그랩 시작 ReceiveData가 정확하지 않습니다 (간이 광학계)	,	INSP_INTERFACE_AMO_GRAB_START_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_START_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_START_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21019	,	CO_INSP_PC_MAIN_AMO_GRAB_END_SEND	,	외관 검사기 인터페이스 AMO 그랩 완료 Send 실패 하였습니다 (간이 광학계)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_SEND_IS_FAILED (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_SEND_IS_FAILED (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_SEND_IS_FAILED (Sub-Optics)	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
21020	,	CO_INSP_PC_MAIN_AMO_GRAB_END_VALIDATION	,	외관 검사기 인터페이스 AMO 그랩 완료 ReceiveData가 정확하지 않습니다 (간이 광학계)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	INSP_INTERFACE_AMO_GRAB_COMPLETE_DATA_IS_NOT_ACCURATE (Sub-Optics)	,	삼성 외관 검사기 상태 확인해주세요.	,	CHECK THE INSP INTERFACE STATUS.	,	CHECK THE INSP INTERFACE STATUS.	,	Hãy kiểm tra tình trạng INSP INTERFACE	,	HEAVY	,	INSPECT_VISION	,	SQUARE	,	0.4911717	,	0.6588542	,	0.3274478	,	0.1796875
29500	,	VA_TRANSFER_CIM_P1_TRACKING_FAILED	,	P1 트랙킹에 실패했습니다	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	P1 TRACKING_FAILED	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29501	,	VA_TRANSFER_CIM_P1_TRACKING_TIMEOUT	,	P1 트랙킹 시간이 초과했습니다	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	P1 TRACKING_TIME_OUT	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29502	,	VA_TRANSFER_CIM_P1_TRACKING_MISSMATCH	,	P1 트랙킹 CELL ID와 JOB PROCESS REQUEST CELL ID와 다릅니다	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	P1 TRACKING_CELL_ID_NOT_MATCH	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29510	,	VA_TRANSFER_CIM_P1_CELL_INFORMATION_DOWNLOAD_FAILED	,	P1 셀 정보 다운로드에 실패했습니다	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	P1 CELL INFORMATION DOWNLOAD_FAILED	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
29511	,	VA_TRANSFER_CIM_P1_CELL_INFORMATION_DOWNLOAD_TIMEOUT	,	P1 셀 정보 다운로드 시간이 초과했습니다	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	P1 CELL INFORMATION DOWNLOAD_TIME_OUT	,	LIGHT	,	CIM	,	SQUARE	,	0	,	0	,	0	,	0
